,area,begin-area,country,disambiguation,end-area,gender,id,ipi,ipi-list,isni-list,life-span,name,sort-name,type
67,"{'sort-name': 'Clenze', 'id': '61b574b7-714d-42f5-8f74-41a3ec71cf43', 'name': 'Clenze'}","{'sort-name': 'Clenze', 'id': '61b574b7-714d-42f5-8f74-41a3ec71cf43', 'name': 'Clenze'}",,,,,8a0c3b86-af55-42d2-85b9-6372e7430986,,,,{'begin': '2004'},Madsen,Madsen,Group
68,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,British progressive rock band,,,c1d4f2ba-cf39-460c-9528-6b827d3417a1,,,['0000000119390123'],{'begin': '1968'},Yes,Yes,Group
69,"{'sort-name': 'Ghent', 'id': '45125c6a-db29-4300-bd26-9ff9ed24a3e7', 'name': 'Ghent'}","{'sort-name': 'Ghent', 'id': '45125c6a-db29-4300-bd26-9ff9ed24a3e7', 'name': 'Ghent'}",,,,,82dc508a-dbda-4954-aedc-28895edfa42e,,,,{'begin': '1995'},2 Many DJ’s,2 Many DJ’s,Group
70,"{'sort-name': 'Ireland', 'id': '390b05d4-11ec-3bce-a343-703a366b34a5', 'name': 'Ireland', 'iso-3166-1-code-list': ['IE']}","{'sort-name': 'Ballymun', 'id': 'b08536da-72c2-49de-93f4-4f6b149d1887', 'name': 'Ballymun'}",IE,,,Male,57f89cad-d2ef-48df-9119-8287b106716a,00255574350,['00255574350'],['0000000114496308'],{'begin': '1970-04-21'},Glen Hansard,"Hansard, Glen",Person
71,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Crenshaw', 'id': '72e18a6b-cd8a-400b-b90f-22c25355662a', 'name': 'Crenshaw'}",US,,,Male,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,00581139252,['00581139252'],"['0000000121452370', '0000000368646222']",{'begin': '1969-06-15'},Ice Cube,Ice Cube,Person
72,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Luton', 'iso-3166-2-code-list': ['GB-LUT'], 'id': 'fce4afff-8d49-4f1f-977a-10edbe839331', 'name': 'Luton'}",GB,drum & bass producer Anthony Bowes,,Male,444f2191-8841-440e-bbc1-6fd564893946,,,,{'begin': '1972'},Justice,Justice,Person
73,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Manhattan', 'id': '261962ea-d8c2-4eaf-a80c-f14376ffadb0', 'name': 'Manhattan'}",US,,,Female,650e7db6-b795-4eb5-a702-5ea2fc46c848,00519338442,"['00519338442', '00519338540']",['0000000120254559'],{'begin': '1986-03-28'},Lady Gaga,Lady Gaga,Person
74,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Winnipeg', 'id': '35307acf-aba0-4ca7-9df6-b9398d873a8f', 'name': 'Winnipeg'}",CA,,,,bc68928b-fbb5-4aac-baae-52ba49202372,,,,{'begin': '1996-10'},The Weakerthans,"Weakerthans, The",Group
75,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}","{'sort-name': 'Lappeenranta', 'id': '76a14a20-7b1e-405f-bc6a-22c7c483a6ce', 'name': 'Lappeenranta'}",FI,,,,44f49e8d-125c-47d4-bab1-37a8a46c5eb9,,,,{'begin': '1991'},Kotiteollisuus,Kotiteollisuus,Group
76,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Toronto', 'id': '74b24e62-d2fe-42d2-9d96-31f2da756c77', 'name': 'Toronto'}",CA,roots rock band,,,8c90ad8c-9150-4c51-a1eb-342232e99d06,,,['000000012358764X'],"{'ended': 'true', 'begin': '1967-09', 'end': '1999-12'}",The Band,"Band, The",Group
77,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Quincy', 'id': '031e9de1-e42d-42a9-85d1-419f6aca01b9', 'name': 'Quincy'}",US,,,,e8374874-4178-4869-b92e-fef6bf30dc04,,,,{'begin': '1996'},Dropkick Murphys,Dropkick Murphys,Group
78,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}",,FI,,,,5ffb1041-7236-45d4-8523-60faf95946c6,,,,"{'ended': 'true', 'begin': '1980', 'end': '2003-08-16'}",Leevi and the Leavings,Leevi and the Leavings,Group
79,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Helsingborg', 'id': 'edcffd33-018c-495e-9079-51bf1ef204ac', 'name': 'Helsingborg'}",SE,Swedish indie rock group,,,ad92dd9c-56ef-4443-b2c0-ff2f7d9cca49,,,,{'begin': '1999'},The Sounds,"Sounds, The",Group
80,"{'sort-name': 'Australia', 'id': '106e0bec-b638-3b37-b731-f53d507dc00e', 'name': 'Australia', 'iso-3166-1-code-list': ['AU']}",,AU,Australian metal,,,f9c1cc73-36ba-4f8d-ba12-7d2490608886,,,,,Justice,Justice,
81,"{'sort-name': 'Mexico', 'id': '3e08b2cd-69f3-317c-b1e4-e71be581839e', 'name': 'Mexico', 'iso-3166-1-code-list': ['MX']}","{'sort-name': 'Long Beach', 'id': 'e183ffae-1d35-4c78-b552-957535e40af1', 'name': 'Long Beach'}",MX,,,Female,601f8530-9009-4f73-94fb-a355b4497b70,00177636827,['00177636827'],['0000000059338840'],{'begin': '1970-11-24'},Julieta Venegas,"Venegas, Julieta",Person
82,"{'sort-name': 'Bergen', 'id': '34268a86-54ec-487d-afa3-1afe3266a382', 'name': 'Bergen'}","{'sort-name': 'Bergen', 'id': '34268a86-54ec-487d-afa3-1afe3266a382', 'name': 'Bergen'}",,,,,cf0f4547-ffbd-4011-98ad-0bec9ba022db,,,['000000009081223X'],{'begin': '1999'},Kings of Convenience,Kings of Convenience,Group
83,"{'sort-name': 'Argentina', 'id': '0df04709-c7d8-3b55-a6ea-f3e5069a947b', 'name': 'Argentina', 'iso-3166-1-code-list': ['AR']}",,AR,,,Male,3abc3eb1-7318-41d2-a52b-cbe14a14d8a0,00067194065,['00067194065'],['0000000116827879'],{'begin': '1951-08-19'},Gustavo Santaolalla,"Santaolalla, Gustavo",Person
84,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Montreal', 'disambiguation': 'city', 'id': 'c3cc624e-b963-49cf-ad0b-e318cb341963', 'name': 'Montreal'}",CA,,,,3648db01-b29d-4ab9-835c-83f6a5068fe4,,,,{'begin': '1994'},Godspeed You! Black Emperor,Godspeed You! Black Emperor,Group
85,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Chapel Hill', 'id': 'ca61a254-6d4e-45c1-89d2-a22f5cc158f8', 'name': 'Chapel Hill'}",US,,,,abe2669a-a612-4bf6-9193-bb4f4b8a9088,,,['0000000084164491'],"{'ended': 'true', 'begin': '1994', 'end': '2000'}",Ben Folds Five,"Folds, Ben, Five",Group
86,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Toronto', 'id': '74b24e62-d2fe-42d2-9d96-31f2da756c77', 'name': 'Toronto'}",CA,indie rock,,,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,,,['0000000110905178'],{'begin': '1998'},Metric,Metric,Group
87,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Gary', 'id': '34357067-8f7f-4c7a-8d5e-99b6e60f7891', 'name': 'Gary'}",US,,,,e5257dc5-1edd-4fca-b7e6-1158e00522c8,,,['0000000122592391'],"{'ended': 'true', 'begin': '1966'}",The Jackson 5,"Jackson 5, The",Group
88,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Cleveland', 'id': '7b2ca1e7-e7f6-4155-881d-c660a45c11e8', 'name': 'Cleveland'}",US,,,Male,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,00497939670,['00497939670'],"['0000000107852300', '0000000368537317']",{'begin': '1984-01-30'},Kid Cudi,Kid Cudi,Person
89,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Fort Worth', 'id': 'ae96202a-e993-45de-adfe-a8c6b66a781d', 'name': 'Fort Worth'}",US,,,,7f5dde96-1573-4491-9673-f03fe7c5caaa,,,,{'begin': '1995'},The American Analog Set,"American Analog Set, The",Group
90,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,9e0e2b01-41db-4008-bd8b-988977d6019a,,,['0000000123755471'],"{'ended': 'true', 'begin': '1977', 'end': '2008'}",The Police,"Police, The",Group
91,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,d41a6875-b626-4c0f-89a1-aecb643d29ff,,,['0000000115034615'],"{'ended': 'true', 'begin': '1982', 'end': '1996'}",The Pogues,"Pogues, The",Group
92,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Slab Fork', 'id': '2f2f8ffc-65b8-42cf-8c10-a5dabb7f0644', 'name': 'Slab Fork'}",US,,,Male,fd1a2d9d-9bb6-44de-83a3-41560658aba9,00056633080,"['00056633080', '00056633178']",['000000006309931X'],{'begin': '1938-07-04'},Bill Withers,"Withers, Bill",Person
93,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Stockton', 'id': 'ac84aab3-62db-4e26-9651-93d3f66cf982', 'name': 'Stockton'}",US,,,Male,479497d4-e7c2-4e78-972e-56e78fac3995,,,['0000000078236727'],{'begin': '1956-06-26'},Chris Isaak,"Isaak, Chris",Person
94,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Aberdeen', 'iso-3166-2-code-list': ['GB-ABE'], 'id': '7749e9ec-716b-4197-bd2c-1dd480e9c36a', 'name': 'Aberdeen'}",GB,,,Female,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,00051531510,['00051531510'],['0000000114370449'],{'begin': '1954-12-25'},Annie Lennox,"Lennox, Annie",Person
95,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}",,DE,Trance duo Ralph Fritsch & Detlef Hastik,,,763e1b10-0e76-4e4e-8ea6-b883171c7829,,,,,Final Fantasy,Final Fantasy,Group
96,"{'sort-name': 'Austria', 'id': 'caac77d1-a5c8-3e6e-8e27-90b44dcc1446', 'name': 'Austria', 'iso-3166-1-code-list': ['AT']}","{'sort-name': 'Salzburg', 'id': 'f0590317-8b42-4498-a2e4-34cc5562fcf8', 'name': 'Salzburg'}",AT,classical composer,"{'sort-name': 'Wien', 'iso-3166-2-code-list': ['AT-9'], 'id': 'afff1a94-a98b-4322-8874-3148139ab6da', 'name': 'Wien'}",Male,b972f589-fb0e-474e-b64a-803b0364fa75,00021693006,['00021693006'],['0000000121269154'],"{'ended': 'true', 'begin': '1756-01-27', 'end': '1791-12-05'}",Wolfgang Amadeus Mozart,"Mozart, Wolfgang Amadeus",Person
97,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}","{'sort-name': 'Heinola', 'id': 'a661bac8-f1e5-42c2-8daa-cf3a327de46a', 'name': 'Heinola'}",FI,,,,d3fa206b-a8ff-4b53-a0e2-83aa19a40c66,,,,{'begin': '1991'},Apulanta,Apulanta,Group
98,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Gary', 'id': '34357067-8f7f-4c7a-8d5e-99b6e60f7891', 'name': 'Gary'}",US,“King of Pop”,"{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",Male,f27ec8db-af05-4f36-916e-3d57f91ecf5e,00002961801,"['00002961801', '00523553664']",['000000011023081X'],"{'ended': 'true', 'begin': '1958-08-29', 'end': '2009-06-25'}",Michael Jackson,"Jackson, Michael",Person
99,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Birmingham', 'iso-3166-2-code-list': ['GB-BIR'], 'id': '226c4dca-ef2a-4d4b-ba25-4118d116557a', 'name': 'Birmingham'}",GB,,,,774666d2-2064-4d6c-856c-f8cda0aaf9f0,,,['0000000123758787'],{'begin': '1964'},The Moody Blues,"Moody Blues, The",Group
100,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Brisbane', 'id': '782d4fa5-dfbf-4558-87bf-c41043f5a2a1', 'name': 'Brisbane'}",GB,,,,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,,,['0000000119404062'],"{'ended': 'true', 'begin': '1958', 'end': '2003'}",Bee Gees,Bee Gees,Group
101,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Vancouver', 'id': '6ccc62d1-bdd8-4f08-8fae-bfaa5310e5ef', 'name': 'Vancouver'}",CA,Canadian indie rock band,,,61604b45-8a91-4e33-a1b6-45d7b1fec4e5,,,,{'begin': '1995'},Destroyer,Destroyer,Group
102,"{'sort-name': 'Belgium', 'id': '5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc', 'name': 'Belgium', 'iso-3166-1-code-list': ['BE']}",,BE,,,,ef6a8aab-9dfe-46ac-a225-67df4601ad69,,,,{'begin': '1997'},Vive la Fête,Vive la Fête,Group
103,,,,,,,b755836a-0cb6-4577-a678-55a5a6402d70,,,,{'begin': '2002'},Chiodos,Chiodos,Group
104,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Las Vegas', 'id': 'cd22d0ba-c79b-45b3-a8e0-617b240df5f0', 'name': 'Las Vegas'}",US,,,,b9472588-93f3-4922-a1a2-74082cdf9ce8,,,,{'begin': '2004'},Panic! at the Disco,Panic! at the Disco,Group
105,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,8846e4ff-0c19-4af2-872b-7a8dc7497f68,,,,{'begin': '1983'},The Cult,"Cult, The",Group
106,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Ann Arbor', 'id': 'a1bb8b02-0496-4cfa-a771-2482e55451af', 'name': 'Ann Arbor'}",US,,,,05851234-4e8f-4cc8-b682-a55c23277d9c,,,['0000000106622124'],{'begin': '1997'},Taproot,Taproot,Group
107,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Port Arthur', 'id': '5a9b37e6-927d-4674-852b-9f472408b47e', 'name': 'Port Arthur'}",US,,"{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",Female,76c9a186-75bd-436a-85c0-823e3efddb7f,00034520807,['00034520807'],['0000000080869937'],"{'ended': 'true', 'begin': '1943-01-19', 'end': '1970-10-04'}",Janis Joplin,"Joplin, Janis",Person
108,"{'sort-name': 'Lawrence', 'id': '555e5b30-25cf-40ba-a933-ce7acca5866d', 'name': 'Lawrence'}",,,,,,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,,,,{'begin': '1996'},Godsmack,Godsmack,Group
109,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Washington, D.C.', 'iso-3166-2-code-list': ['US-DC'], 'id': 'af59135f-38b5-4ea4-b4e2-dd28c5f0bad7', 'name': 'Washington, D.C.'}",US,,,,f1b1cf71-bd35-4e99-8624-24a6e15f133a,,,,{'begin': '1992'},Deep Dish,Deep Dish,Group
110,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Pennsylvania', 'iso-3166-2-code-list': ['US-PA'], 'id': '75d8fdcf-03e9-43d9-9399-131b8e118b0b', 'name': 'Pennsylvania'}",US,,,,854a1807-025b-42a8-ba8c-2a39717f1d25,,,,{'begin': '1998'},Breaking Benjamin,Breaking Benjamin,Group
111,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'San Pedro, Los Angeles', 'id': 'f3e768a3-a9fc-4edb-879d-830247a75063', 'name': 'San Pedro, Los Angeles'}",US,early 80s US hardcore punk band,,,d4ad0149-d8ae-4105-8009-0221fce9ff35,,,,"{'ended': 'true', 'begin': '1980-02', 'end': '1985-12-22'}",Minutemen,Minutemen,Group
112,"{'sort-name': 'Santa Monica', 'id': 'dbacf2e3-7e3e-4cee-8804-999b109285fa', 'name': 'Santa Monica'}","{'sort-name': 'Pomona', 'id': 'f65f6373-5044-416b-985f-1ea5a1f4e436', 'name': 'Pomona'}",,"singer, weissenborn guitar player, The Innocent Criminals",,Male,1582a5b8-538e-45e7-9ae4-4099439a0e79,,,['0000000114474221'],{'begin': '1969-10-28'},Ben Harper,"Harper, Ben",Person
113,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,Baltimore hip hop,,Male,3d970489-518b-4c05-9dee-26e182823649,,,,,Diablo,Diablo,Person
114,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Washington, D.C.', 'iso-3166-2-code-list': ['US-DC'], 'id': 'af59135f-38b5-4ea4-b4e2-dd28c5f0bad7', 'name': 'Washington, D.C.'}",US,,,,e0ededb4-6085-4f68-90f7-89bc560930a3,,,,{'begin': '1995'},Darkest Hour,Darkest Hour,Group
115,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Hempstead', 'id': '8781d121-1b3f-461d-ad9a-042ac00533e8', 'name': 'Hempstead'}",US,,,,429f9fbf-0a0b-4a9e-a88c-94d48aa466ed,,,['000000011464717X'],{'begin': '1994'},Glassjaw,Glassjaw,Group
116,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,Male,3bcff06f-675a-451f-9075-99e8657047e8,,,['0000000056512823'],{'begin': '1978'},Four Tet,Four Tet,Person
117,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,b071f9fa-14b0-4217-8e97-eb41da73f598,,,['0000000121924040'],{'begin': '1962'},The Rolling Stones,"Rolling Stones, The",Group
118,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Moscow', 'id': 'df306f93-32de-4c52-9585-5bc77f2e1750', 'name': 'Moscow'}",US,,,Male,ac53c83c-c969-477f-9564-769e1ed80519,,,['0000000055243772'],{'begin': '1976-10-21'},Josh Ritter,"Ritter, Josh",Person
119,"{'sort-name': 'Belgium', 'id': '5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc', 'name': 'Belgium', 'iso-3166-1-code-list': ['BE']}","{'sort-name': 'Ghent', 'id': '45125c6a-db29-4300-bd26-9ff9ed24a3e7', 'name': 'Ghent'}",BE,,,,68ec1b08-3c2e-40b3-b0af-8f323743fdff,,,['0000000106649837'],{'begin': '1995'},Soulwax,Soulwax,Group
120,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Downey', 'id': 'a93d4bb1-a102-4ab3-8d0e-f0391a8ffa43', 'name': 'Downey'}",US,,,Male,7746d775-9550-4360-b8d5-c37bd448ce01,00048262282,"['00048262282', '00223924187']",['0000000078266328'],{'begin': '1959-10-23'},“Weird Al” Yankovic,"Yankovic, Weird Al",Person
121,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Richmond', 'id': 'a4baf173-76f5-4bbc-adf4-67b41745bc91', 'name': 'Richmond'}",US,American thrash metal band,,,18e9bfd5-db23-4bc1-be0f-5710e5d656e4,,,,{'begin': '1982'},Exodus,Exodus,Group
122,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Stoke-on-Trent', 'iso-3166-2-code-list': ['GB-STE'], 'id': '8e577cfe-54af-4581-906f-eac74b4cd17c', 'name': 'Stoke-on-Trent'}",GB,,,Male,db4624cf-0e44-481e-a9dc-2142b833ec2f,00162537572,"['00162537572', '00266389034']",['0000000108813493'],{'begin': '1974-02-13'},Robbie Williams,"Williams, Robbie",Person
123,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}",,GB,UK synth-pop band,,,96fafb0a-2f1d-4b15-b2a0-9e0e660e7ecf,,,,{'begin': '1995'},Blue October,Blue October,Group
124,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Ludvika', 'id': '5baa2feb-0d03-45e9-95a0-2f8ebe741f80', 'name': 'Ludvika'}",SE,,,,b1e23ada-a7eb-42d7-91ec-67a43bead43a,,,['000000010664856X'],{'begin': '1990'},Hypocrisy,Hypocrisy,Group
125,"{'sort-name': 'Netherlands', 'id': 'ef1b7cc0-cd26-36f4-8ea0-04d9623786c7', 'name': 'Netherlands', 'iso-3166-1-code-list': ['NL']}","{'sort-name': 'Lichtenvoorde', 'id': 'f9dfb8ab-8a81-472a-a30d-f1249bd8cfeb', 'name': 'Lichtenvoorde'}",NL,,,Male,eb3f70ce-f226-428f-8d7f-046c8dbfd98f,,,['0000000108449353'],{'begin': '1967-12-08'},Junkie XL,Junkie XL,Person
126,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Houston', 'id': 'c920948b-83e3-40b7-8fe9-9ab5abaac55b', 'name': 'Houston'}",US,,,Female,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,00455789011,['00455789011'],['0000000114910855'],{'begin': '1987-09-28'},Hilary Duff,"Duff, Hilary",Person
127,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Enniskillen', 'id': 'bd4f8645-b5a5-4fc8-ab63-69e013223d78', 'name': 'Enniskillen'}",GB,,,,49c4378b-3c36-4c5a-8999-8d936e74f39b,,,['0000000114671495'],{'begin': '1991'},The Divine Comedy,"Divine Comedy, The",Group
128,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Staines-upon-Thames', 'id': '0de8eaa2-0636-4c0a-ac11-cba52027b7d4', 'name': 'Staines-upon-Thames'}",GB,,,,46d18823-6a15-49ee-8376-c5f7a49530a6,,,['0000000122708438'],{'begin': '2002'},Hard‐Fi,Hard‐Fi,Group
129,"{'sort-name': 'Spain', 'id': '471c46a7-afc5-31c4-923c-d0444f5053a4', 'name': 'Spain', 'iso-3166-1-code-list': ['ES']}",,ES,,,,fa3b825f-7c85-4377-b393-d28a2016e293,,,,{'begin': '1989'},Mägo de Oz,Mägo de Oz,Group
130,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}","{'sort-name': 'Oslo', 'iso-3166-2-code-list': ['NO-03'], 'id': 'f80d529e-f242-46ef-a090-d193ed23075f', 'name': 'Oslo'}",NO,Norwegian black metal band,,,c5f9e699-7b0d-4030-86dd-7acc8250d147,,,,{'begin': '1983'},Mayhem,Mayhem,Group
